,Name,Linea,Lon,Lat,UTM
1006,Pintor Maldonado 42-Estadio los Carmenes,NOCTURNA,-3.5971928911199997,37.1522708817,"(446970.0089765599, 4111931.401979569)"
1007,Pintor Maldonado 42-Estadio los Carmenes,S3,-3.5971928911199997,37.1522708817,"(446970.0089765599, 4111931.401979569)"
1008,Pintor Maldonado-Estadio los Carmenes,NOCTURNA,-3.59704635879,37.152253591,"(446983.0089230258, 4111929.401887094)"
1009,Placeta del Abad,C1,-3.59122940437,37.1818667181,"(447520.0334740661, 4115211.387791175)"
1010,Placeta del Abad,C2,-3.59122940437,37.1818667181,"(447520.0334740661, 4115211.387791175)"
1011,Plaza Andres Segovia - Centro Civico Zaidin,NOCTURNA,-3.5953625894600014,37.158698069699994,"(447137.0141531623, 4112643.398524732)"
1012,Plaza Andres Segovia - Centro Civico Zaidin,S3,-3.5953625894600014,37.158698069699994,"(447137.0141531623, 4112643.398524732)"
1013,Plaza Andres Segovia - Centro Civico Zaidin,SN2,-3.5953625894600014,37.158698069699994,"(447137.0141531623, 4112643.398524732)"
1014,Plaza Doctor Agustin Laborde,NOCTURNA,-3.5976500275300003,37.203233724899995,"(446965.0539985581, 4117585.3851370174)"
1015,Plaza Doctor Agustin Laborde,U3,-3.5976500275300003,37.203233724899995,"(446965.0539985581, 4117585.3851370174)"
1016,Plaza Einstein,U2,-3.60966623425,37.1784292124,"(445881.0353245905, 4114840.401949389)"
1017,Plaza Fortuny - Realejo,C3,-3.59451111905,37.1736656066,"(447223.027115596, 4114303.3928723885)"
1018,Plaza Fortuny - Realejo,C4,-3.59451111905,37.1736656066,"(447223.027115596, 4114303.3928723885)"
1019,Plaza Isabel la Catolica,C3,-3.5972857525,37.1755536254,"(446978.0295137782, 4114514.394194535)"
1020,Plaza Isabel la Catolica,C4,-3.5972857525,37.1755536254,"(446978.0295137782, 4114514.394194535)"
1021,Plaza Mariana Pineda,C5,-3.5971937218300014,37.1724442573,"(446984.0267503632, 4114169.395170937)"
1022,Plaza Nueva,C1,-3.5957406824900002,37.176760256,"(447116.0301676078, 4114647.3927024296)"
1023,Plaza Nueva,C2,-3.5957406824900002,37.176760256,"(447116.0301676078, 4114647.3927024296)"
1024,Plaza Realejo,C3,-3.59399086051,37.1733977922,"(447269.02674176614, 4114273.3925925777)"
1025,Plaza San Isidro-Facultad Medicina,N7,-3.60366004424,37.1866987112,"(446420.0410190684, 4115754.3949373933)"
1026,Plaza San Isidro-Facultad Medicina,N8,-3.60366004424,37.1866987112,"(446420.0410190684, 4115754.3949373933)"
1027,Plaza San Isidro-Facultad Medicina,N9,-3.60366004424,37.1866987112,"(446420.0410190684, 4115754.3949373933)"
1028,Plaza San Isidro-Facultad Medicina,U2,-3.60366004424,37.1866987112,"(446420.0410190684, 4115754.3949373933)"
1029,Plaza San Isidro-Facultad Medicina,U3,-3.60366004424,37.1866987112,"(446420.0410190684, 4115754.3949373933)"
1030,Plaza San Isidro-Iglesia,NOCTURNA,-3.6039192051280673,37.18711773893115,"(446397.3342212826, 4115801.0277373753)"
1031,Plaza San Isidro-Iglesia,C6,-3.6039192051280673,37.18711773893115,"(446397.3342212826, 4115801.0277373753)"
1032,Plaza San Isidro-Iglesia,SN1,-3.6039192051280673,37.18711773893115,"(446397.3342212826, 4115801.0277373753)"
1033,Plaza San Nicolas,C1,-3.5932155355199997,37.1808562501,"(447343.03310858243, 4115100.389539478)"
1034,Plaza de Europa,NOCTURNA,-3.6220860047199994,37.1969876019,"(444792.05494779575, 4116906.404451973)"
1035,Plaza de Europa,N3,-3.6220860047199994,37.1969876019,"(444792.05494779575, 4116906.404451973)"
1036,Plaza de Europa- Jose M? Carulla,NOCTURNA,-3.62231249639,37.1957515015,"(444771.05391983245, 4116769.4050341644)"
1037,Plaza de Europa- Jose M? Carulla,N3,-3.62231249639,37.1957515015,"(444771.05391983245, 4116769.4050341644)"
1038,Plaza de Europa- Jose M? Carulla,SN3,-3.62231249639,37.1957515015,"(444771.05391983245, 4116769.4050341644)"
1039,Plaza de Santo Domingo,C3,-3.59457722172,37.1734759812,"(447217.02696589817, 4114282.3929794836)"
1040,Plaza de Santo Domingo,C4,-3.59457722172,37.1734759812,"(447217.02696589817, 4114282.3929794836)"
1041,Plaza de la Hipica,NOCTURNA,-3.5951202228800003,37.1608265956,"(447160.0159644619, 4112879.3976279856)"
1042,Plaza de la Hipica,S3,-3.5951202228800003,37.1608265956,"(447160.0159644619, 4112879.3976279856)"
1043,Plaza de la Hipica,SN2,-3.5951202228800003,37.1608265956,"(447160.0159644619, 4112879.3976279856)"
1044,Plaza de la Ilusion,C6,-3.6142872994300004,37.1815061861,"(445473.03925759334, 4115184.40416977)"
1045,Plaza de las Americas,S0,-3.60204899806,37.1625403625,"(446546.01931227784, 4113073.4019412957)"
1046,Plaza de las Americas,SN5,-3.60204899806,37.1625403625,"(446546.01931227784, 4113073.4019412957)"
1047,Plaza de las Americas Bis,LAC,-3.6019592562800002,37.1625858879,"(446554.01932870375, 4113078.4018620434)"
1048,Plaza de los Andes,S1,-3.57388246536,37.1568027792,"(449043.00678126334, 4112421.383998814)"
1049,Plaza del Angel 6,S2,-3.59672940884,37.1635227206,"(447019.01876688504, 4113179.39786047)"
1050,Plaza del Angel 6,S3,-3.59672940884,37.1635227206,"(447019.01876688504, 4113179.39786047)"
1051,Plaza del Angel 6,SN2,-3.59672940884,37.1635227206,"(447019.01876688504, 4113179.39786047)"
1052,Plaza del Humilladero 1,NOCTURNA,-3.59635888461,37.1694107355,"(447056.02385625156, 4113832.395604912)"
1053,Plaza del Humilladero 1,S1,-3.59635888461,37.1694107355,"(447056.02385625156, 4113832.395604912)"
1054,Plaza del Humilladero 1,SN1,-3.59635888461,37.1694107355,"(447056.02385625156, 4113832.395604912)"
1055,Plaza del Humilladero 1,SN3,-3.59635888461,37.1694107355,"(447056.02385625156, 4113832.395604912)"
1056,Plaza del Humilladero 1,C7,-3.59635888461,37.1694107355,"(447056.02385625156, 4113832.395604912)"
1057,Poeta Gracian 2,NOCTURNA,-3.6001765637800003,37.1536259621,"(446706.0109627419, 4112083.403624227)"
1058,Poeta Gracian 5,NOCTURNA,-3.598914619,37.153542197600004,"(446818.01055422483, 4112073.4027637313)"
1059,Poeta Gracian 8,NOCTURNA,-3.59828279643,37.1533921462,"(446874.01025389007, 4112056.402371503)"
1060,Poeta Manuel de Gongora 1,S2,-3.59613116199,37.1676631615,"(447075.0222562278, 4113638.3960398594)"
1061,Poeta Manuel de Gongora 1,S3,-3.59613116199,37.1676631615,"(447075.0222562278, 4113638.3960398594)"
1062,Poeta Manuel de Gongora 1,SN2,-3.59613116199,37.1676631615,"(447075.0222562278, 4113638.3960398594)"
1063,Poeta Manuel de Gongora 1,SN4,-3.59613116199,37.1676631615,"(447075.0222562278, 4113638.3960398594)"
1064,Poeta Manuel de Gongora 9,S2,-3.5949268984599994,37.1663441456,"(447181.02077431435, 4113491.395630222)"
1065,Poeta Manuel de Gongora 9,S3,-3.5949268984599994,37.1663441456,"(447181.02077431435, 4113491.395630222)"
1066,Poeta Manuel de Gongora 9,SN2,-3.5949268984599994,37.1663441456,"(447181.02077431435, 4113491.395630222)"
1067,Poeta Manuel de Gongora 9,SN4,-3.5949268984599994,37.1663441456,"(447181.02077431435, 4113491.395630222)"
1068,Poeta Mira de Amezcua,S2,-3.5913464778000015,37.1592770216,"(447494.01359709183, 4112705.39549571)"
1069,Polideportivo Cartuja,N7,-3.59861065,37.205013644299996,"(446881.0558203092, 4117783.3852198957)"
1070,Primavera 1 V,NOCTURNA,-3.5924486241199993,37.1619667177,"(447398.0162603183, 4113004.3953581755)"
1071,Primavera 1 V,S2,-3.5924486241199993,37.1619667177,"(447398.0162603183, 4113004.3953581755)"
1072,Primavera 23,NOCTURNA,-3.59238266625,37.1621743696,"(447404.0164260005, 4113027.395246782)"
1073,Primavera 23,S2,-3.59238266625,37.1621743696,"(447404.0164260005, 4113027.395246782)"
1074,Primavera 24,NOCTURNA,-3.59381269724,37.1621311656,"(447277.0167669928, 4113023.3962633787)"
1075,Primavera 24,S2,-3.59381269724,37.1621311656,"(447277.0167669928, 4113023.3962633787)"
1076,Primavera 27,NOCTURNA,-3.59373562148,37.1623569019,"(447284.01694503444, 4113048.396136051)"
1077,Primavera 27,S2,-3.59373562148,37.1623569019,"(447284.01694503444, 4113048.396136051)"
1078,Puente Blanco,NOCTURNA,-3.59657516459,37.1682648688,"(447036.0229043569, 4113705.3961533485)"
1079,Puente Blanco,NOCTURNA,-3.5964623910699998,37.1682474077,"(447046.02285883273, 4113703.3960742215)"
1080,Puente Blanco,LAC,-3.59657516459,37.1682648688,"(447036.0229043569, 4113705.3961533485)"
1081,Puente Blanco,LAC,-3.5964623910699998,37.1682474077,"(447046.02285883273, 4113703.3960742215)"
1082,Puerta Real,NOCTURNA,-3.599504724780002,37.1726759806,"(446779.027566259, 4114196.3967260243)"
1083,Puerta Real,NOCTURNA,-3.5994826949300003,37.17273919,"(446781.0276164832, 4114203.39669502)"
1084,Puerta Real,LAC,-3.599504724780002,37.1726759806,"(446779.027566259, 4114196.3967260243)"
1085,Puerta Real,LAC,-3.5994826949300003,37.17273919,"(446781.0276164832, 4114203.39669502)"
1086,Puerta de la Justicia,C3,-3.5896959281,37.1758890545,"(447652.0278002962, 4114547.388724189)"
1087,Puerta de los Guzmanes,N7,-3.6000723371800007,37.1974705863,"(446746.04956020956, 4116947.3887852402)"
1088,Ramon y Cajal -Plaza de la Ilusion,C6,-3.6164763192100002,37.1819365159,"(445279.0402159312, 4115233.4055641387)"
1089,Real de Cartuja 42,C1,-3.59998557085,37.186492003000005,"(446746.03986543225, 4115729.3924120055)"
1090,Real de Cartuja 42,C2,-3.59998557085,37.186492003000005,"(446746.03986543225, 4115729.3924120055)"
1091,Real de Cartuja 6,C1,-3.60001181926,37.1855363879,"(446743.0390305293, 4115623.3927538083)"
1092,Real de Cartuja 6,C2,-3.60001181926,37.1855363879,"(446743.0390305293, 4115623.3927538083)"
1093,Recogidas 2,C5,-3.6007683428,37.172930995,"(446667.0281256155, 4114225.3975362135)"
1094,Recogidas 2,SN4,-3.6007683428,37.172930995,"(446667.0281256155, 4114225.3975362135)"
1095,Recogidas 3,C5,-3.6007788939199994,37.1728408015,"(446666.02804890217, 4114215.397570354)"
1096,Recogidas 3,SN4,-3.6007788939199994,37.1728408015,"(446666.02804890217, 4114215.397570354)"
1097,Recogidas 35,C5,-3.6032017276099997,37.1715485196,"(446450.02755267837, 4114073.399714556)"
1098,Recogidas 35,SN4,-3.6032017276099997,37.1715485196,"(446450.02755267837, 4114073.399714556)"
1099,Recogidas 38,C5,-3.60338216116,37.1715746441,"(446434.0276234077, 4114076.3998294948)"
1100,Recogidas 38,SN4,-3.60338216116,37.1715746441,"(446434.0276234077, 4114076.3998294948)"
1101,Recogidas 50,C5,-3.6048175258499997,37.1707650893,"(446306.02729080943, 4113987.401121171)"
1102,Recogidas 51,C5,-3.604760849349999,37.1707203081,"(446311.02723635826, 4113982.4010873768)"
1103,Residencia Estudiantes Fernando de los Rios,NOCTURNA,-3.59758199132,37.203179984,"(446971.0539331959, 4117579.385113357)"
1104,Residencia Estudiantes Fernando de los Rios,N7,-3.59758199132,37.203179984,"(446971.0539331959, 4117579.385113357)"
1105,Residencia Estudiantes Fernando de los Rios,U3,-3.59758199132,37.203179984,"(446971.0539331959, 4117579.385113357)"
1106,Residencia Estudiantes Fernando de los Rios,SN5,-3.59758199132,37.203179984,"(446971.0539331959, 4117579.385113357)"
1107,Ribera del Beiro - Ambulatorio Traumatologia,N5,-3.6074404934699995,37.191700198,"(446088.046423045, 4116311.3959178473)"
1108,Ribera del Beiro - Ambulatorio Traumatologia,N6,-3.6074404934699995,37.191700198,"(446088.046423045, 4116311.3959178473)"
1109,Ribera de Beiro - Hospital Materno,N4,-3.6110612687300003,37.189401066,"(445765.0453555064, 4116058.399245276)"
1110,Ribera del Beiro 10- Mondragones,N5,-3.61095078148,37.1896720543,"(445775.04556501866, 4116088.3990725484)"
1111,Ribera del Beiro 10- Mondragones,N6,-3.61095078148,37.1896720543,"(445775.04556501866, 4116088.3990725484)"
1112,Ribera del Beiro 10- Mondragones,U1,-3.61095078148,37.1896720543,"(445775.04556501866, 4116088.3990725484)"
1113,Ribera del Beiro 10- Mondragones,SN5,-3.61095078148,37.1896720543,"(445775.04556501866, 4116088.3990725484)"
1114,Ribera del Beiro 26,N5,-3.6085193473000015,37.191352137399996,"(445992.04640178237, 4116273.396790445)"
1115,Ribera del Beiro 26,N6,-3.6085193473000015,37.191352137399996,"(445992.04640178237, 4116273.396790445)"
1116,Ribera del Beiro 26,U1,-3.6085193473000015,37.191352137399996,"(445992.04640178237, 4116273.396790445)"
1117,Ribera del Beiro 26,SN5,-3.6085193473000015,37.191352137399996,"(445992.04640178237, 4116273.396790445)"
1118,Ribera del Beiro 32,N5,-3.6073149018699997,37.191493519699996,"(446099.0462080536, 4116288.39589881)"
1119,Ribera del Beiro 32,N6,-3.6073149018699997,37.191493519699996,"(446099.0462080536, 4116288.39589881)"
1120,Ribera del Beiro 43,N5,-3.6047656394199996,37.1939583445,"(446327.04770574707, 4116560.3932743124)"
1121,Ribera del Beiro 43,N6,-3.6047656394199996,37.1939583445,"(446327.04770574707, 4116560.3932743124)"
1122,Ribera del Beiro Fte 43,N5,-3.60481077924,37.1939671283,"(446323.0477246401, 4116561.3933009757)"
1123,Ribera del Beiro Fte 43,N6,-3.60481077924,37.1939671283,"(446323.0477246401, 4116561.3933009757)"
1124,Ronda de Panaderos 4,N7,-3.59884532144,37.2004784379,"(446857.05188568996, 4117280.3869097875)"
1125,Ronda del Alfarero 4,N7,-3.5983287823500003,37.1978489667,"(446901.04943260946, 4116988.387423855)"
1126,Ronda del Alfarero 7,N7,-3.5963909614,37.199318988499996,"(447074.0502170732, 4117150.385571048)"
1127,Sacromonte - Puente Mariano 1,C2,-3.574961149,37.1817844232,"(448964.02909839334, 4115193.376346321)"
1128,Sacromonte - Puente Mariano 2,C2,-3.5749506342800004,37.181883628200005,"(448965.0291834084, 4115204.376308148)"
1129,Sacromonte - Santo Sepulcro,C2,-3.5791270223099985,37.1814666991,"(448594.02992000314, 4115160.379395033)"
1130,Sagrada Familia - Ruben Dario,NOCTURNA,-3.6255983465699995,37.189757959,"(444475.04951301235, 4116106.4093626947)"
1131,Sagrada Familia - Ruben Dario,U1,-3.6255983465699995,37.189757959,"(444475.04951301235, 4116106.4093626947)"
1132,Sagrada Familia - Ruben Dario,SN3,-3.6255983465699995,37.189757959,"(444475.04951301235, 4116106.4093626947)"
1133,Sagrada Familia - Ruben Dario,SN4,-3.6255983465699995,37.189757959,"(444475.04951301235, 4116106.4093626947)"
1134,Sagrada Familia 15 - Iglesia Santa Micaela,NOCTURNA,-3.6247545659900013,37.1912767525,"(444551.0506265745, 4116274.408256244)"
1135,Sagrada Familia 15 - Iglesia Santa Micaela,U1,-3.6247545659900013,37.1912767525,"(444551.0506265745, 4116274.408256244)"
1136,Sagrada Familia 15 - Iglesia Santa Micaela,SN3,-3.6247545659900013,37.1912767525,"(444551.0506265745, 4116274.408256244)"
1137,Sagrada Familia 15 - Iglesia Santa Micaela,SN4,-3.6247545659900013,37.1912767525,"(444551.0506265745, 4116274.408256244)"
1138,Sagrado Corazon,NOCTURNA,-3.5996276587000002,37.1796882509,"(446773.0337762472, 4114974.394446385)"
1139,Sagrado Corazon,NOCTURNA,-3.59965040196,37.179715178,"(446771.0338062684, 4114977.3944613603)"
1140,Sagrado Corazon,C1,-3.5996276587000002,37.1796882509,"(446773.0337762472, 4114974.394446385)"
1141,Sagrado Corazon,C1,-3.59965040196,37.179715178,"(446771.0338062684, 4114977.3944613603)"
1142,Sagrado Corazon,C2,-3.5996276587000002,37.1796882509,"(446773.0337762472, 4114974.394446385)"
1143,Sagrado Corazon,C2,-3.59965040196,37.179715178,"(446771.0338062684, 4114977.3944613603)"
1144,Sagrado Corazon,LAC,-3.5996276587000002,37.1796882509,"(446773.0337762472, 4114974.394446385)"
1145,Sagrado Corazon,LAC,-3.59965040196,37.179715178,"(446771.0338062684, 4114977.3944613603)"
1146,San Juan de Dios 7,SN5,-3.6032210142199985,37.1796520064,"(446454.03469552996, 4114972.396998809)"
1147,San Juan de letran,LAC,-3.60829726994,37.186134184000004,"(446008.04174753826, 4115694.398392739)"
1148,San Matias 2 V,C5,-3.5966662958099995,37.1741325299,"(447032.0280977303, 4114356.3942342214)"
1149,San Miguel Bajo,C1,-3.5975851777499996,37.1806810821,"(446955.0341111095, 4115083.3926723585)"
1150,Sanchez Cotan 10,N6,-3.60428674743,37.2017398367,"(446375.0544333659, 4117423.390320998)"
1151,Sanchez Cotan 28,N6,-3.60383442602,37.2043742158,"(446417.0566342546, 4117715.3891190826)"
1152,Sanchez Cotan 28,SN5,-3.60383442602,37.2043742158,"(446417.0566342546, 4117715.3891190826)"
1153,Sanchez Cotan 37,SN5,-3.6041201554300004,37.206292732899996,"(446393.05839921185, 4117928.388676889)"
1154,Sanchez Cotan 4,N6,-3.6042982314099996,37.2003516284,"(446373.05321346817, 4117269.390799756)"
1155,Sanchez Cotan 40,N6,-3.6039857185900015,37.206392571,"(446405.0584519702, 4117939.388541763)"
1156,Sanchez Cotan 40,SN5,-3.6039857185900015,37.206392571,"(446405.0584519702, 4117939.388541763)"
1157,Sanchez Cotan 7,SN5,-3.60395500852,37.2039499459,"(446406.05629201396, 4117668.3893420757)"
1158,Sanchez Cotan Fte 10,NOCTURNA,-3.60441076895,37.2017482187,"(446364.0544732743, 4117424.3904018733)"
1159,Sanchez Cotan Fte 4,NOCTURNA,-3.6044340928699996,37.2004320617,"(446361.05331972934, 4117278.3908591885)"
1160,Sancho Panza 2,NOCTURNA,-3.5878177657099997,37.16317960000001,"(447810.01610063383, 4113136.391688165)"
1161,Sancho Panza 3,NOCTURNA,-3.58772669017,37.1630538548,"(447818.01596554724, 4113122.391666322)"
1162,Santa Escolastica 2,C3,-3.59594077737,37.1749834927,"(447097.02865563927, 4114450.3934350726)"
1163,Santa Escolastica 2,C4,-3.59594077737,37.1749834927,"(447097.02865563927, 4114450.3934350726)"
1164,Santa Isabel la Real,C1,-3.59509659121,37.1808197873,"(447176.0335745867, 4115097.3908709357)"
1165,Santa M? de la Alhambra 6,C7,-3.5724063464999998,37.1641743752,"(449179.01289155206, 4113238.380480129)"
1166,Santiago 39,C3,-3.593126425,37.17232945,"(447345.0255711777, 4114154.392349484)"
1167,Santiago 75,C3,-3.5911284954800005,37.170347324699996,"(447521.02329570096, 4113933.3916061786)"
1168,Santo Sepulcro del Sacromonte 5,C2,-3.57895866271,37.181548646799996,"(448609.0299474506, 4115169.3792469064)"
1169,Severo Ochoa  - Campus Universitario Fuente Nueva,C6,-3.60502169499,37.1836720898,"(446297.03871290083, 4115419.3969125724)"
1170,Severo Ochoa  - Campus Universitario Fuente Nueva,U2,-3.60502169499,37.1836720898,"(446297.03871290083, 4115419.3969125724)"
1171,Severo Ochoa  - Campus Universitario Fuente Nueva,U3,-3.60502169499,37.1836720898,"(446297.03871290083, 4115419.3969125724)"
1172,Severo Ochoa  - Campus Universitario Fuente Nueva,SN1,-3.60502169499,37.1836720898,"(446297.03871290083, 4115419.3969125724)"
1173,Severo Ochoa  - Campus Universitario Fuente Nueva,SN3,-3.60502169499,37.1836720898,"(446297.03871290083, 4115419.3969125724)"
1174,Severo Ochoa  - Campus Universitario Fuente Nueva,SN5,-3.60502169499,37.1836720898,"(446297.03871290083, 4115419.3969125724)"
1175,Severo Ochoa - Comedores Universitarios,C6,-3.6055530943900003,37.1824975602,"(446249.0378193817, 4115289.397682831)"
1176,Severo Ochoa - Comedores Universitarios,U2,-3.6055530943900003,37.1824975602,"(446249.0378193817, 4115289.397682831)"
1177,Severo Ochoa - Comedores Universitarios,U3,-3.6055530943900003,37.1824975602,"(446249.0378193817, 4115289.397682831)"
1178,Severo Ochoa - Comedores Universitarios,SN1,-3.6055530943900003,37.1824975602,"(446249.0378193817, 4115289.397682831)"
1179,Severo Ochoa - Comedores Universitarios,SN3,-3.6055530943900003,37.1824975602,"(446249.0378193817, 4115289.397682831)"
1180,Severo Ochoa - Comedores Universitarios,SN5,-3.6055530943900003,37.1824975602,"(446249.0378193817, 4115289.397682831)"
1181,Severo Ochoa - Rector Lopez Arg?eta,SN5,-3.6063207572600002,37.1812857648,"(446180.0369548299, 4115155.3986317758)"
1182,Severo Ochoa 11,C6,-3.6054175515699995,37.1824531821,"(446261.03774455545, 4115284.397606151)"
1183,Severo Ochoa 11,U2,-3.6054175515699995,37.1824531821,"(446261.03774455545, 4115284.397606151)"
1184,Severo Ochoa 11,U3,-3.6054175515699995,37.1824531821,"(446261.03774455545, 4115284.397606151)"
1185,Severo Ochoa 11,SN1,-3.6054175515699995,37.1824531821,"(446261.03774455545, 4115284.397606151)"
1186,Severo Ochoa 11,SN3,-3.6054175515699995,37.1824531821,"(446261.03774455545, 4115284.397606151)"
1187,Severo Ochoa 11,SN5,-3.6054175515699995,37.1824531821,"(446261.03774455545, 4115284.397606151)"
1188,Severo Ochoa 3,C6,-3.6047960984199996,37.1836371842,"(446317.0386227031, 4115415.3967651036)"
1189,Severo Ochoa 3,SN1,-3.6047960984199996,37.1836371842,"(446317.0386227031, 4115415.3967651036)"
1190,Sol y Sombra,N4,-3.61380527871,37.1985270607,"(445528.05411584396, 4117072.3981110635)"
1191,Sol y Sombra,N4,-3.6137029223300003,37.1984104088,"(445537.0539863859, 4117059.3980701356)"
1192,Sol y Sombra,SN2,-3.61380527871,37.1985270607,"(445528.05411584396, 4117072.3981110635)"
1193,Sol y Sombra,SN2,-3.6137029223300003,37.1984104088,"(445537.0539863859, 4117059.3980701356)"
1194,Tete  Montoliu 14,NOCTURNA,-3.607825113470001,37.1975212511,"(446058.05165164307, 4116957.3942292705)"
1195,Tete  Montoliu- Delegacion JJAA 1,NOCTURNA,-3.6062751625300002,37.1981511471,"(446196.0517966259, 4117026.392927658)"
1196,Tete  Montoliu- Delegacion JJAA 1,N5,-3.6062751625300002,37.1981511471,"(446196.0517966259, 4117026.392927658)"
1197,Tete  Montoliu- Delegacion JJAA 1,U1,-3.6062751625300002,37.1981511471,"(446196.0517966259, 4117026.392927658)"
1198,Tete Montoliu - D JJAA 1,NOCTURNA,-3.6053211525599997,37.1986247457,"(446281.05196227506, 4117078.3921005107)"
1199,Tete Montoliu - D JJAA 1,N5,-3.6053211525599997,37.1986247457,"(446281.05196227506, 4117078.3921005107)"
1200,Tete Montoliu - D JJAA 1,U1,-3.6053211525599997,37.1986247457,"(446281.05196227506, 4117078.3921005107)"
1201,Tete Montoliu 74,NOCTURNA,-3.60942126602,37.1970353209,"(445916.0516445461, 4116904.395514807)"
1202,Tete Montoliu 74,U1,-3.60942126602,37.1970353209,"(445916.0516445461, 4116904.395514807)"
1203,Tete Montoliu 74,SN1,-3.60942126602,37.1970353209,"(445916.0516445461, 4116904.395514807)"
1204,Tete Montoliu- Delegacion JJAA 2,NOCTURNA,-3.6066812290999986,37.1982031546,"(446160.0519498831, 4117032.3931935914)"
1205,Tete Montoliu- Delegacion JJAA 2,N5,-3.6066812290999986,37.1982031546,"(446160.0519498831, 4117032.3931935914)"
1206,Tete Montoliu- Delegacion JJAA 2,U1,-3.6066812290999986,37.1982031546,"(446160.0519498831, 4117032.3931935914)"
1207,Tete Montoliu-Centro Comercial,NOCTURNA,-3.6096947255300003,37.1974125021,"(445892.05204892973, 4116946.395587515)"
1208,Tete Montoliu-Centro Comercial,U1,-3.6096947255300003,37.1974125021,"(445892.05204892973, 4116946.395587515)"
1209,Tierno Galvan – Palacio de Congresos,S2,-3.5981912991899985,37.1660933685,"(446891.0214188501, 4113465.398022528)"
1210,Tierno Galvan - Palacio de Congresos,S3,-3.5981912991899985,37.1660933685,"(446891.0214188501, 4113465.398022528)"
1211,Tierno Galvan - Palacio de Congresos,U3,-3.5981912991899985,37.1660933685,"(446891.0214188501, 4113465.398022528)"
1212,Tierno Galvan - Palacio de Congresos,SN2,-3.5981912991899985,37.1660933685,"(446891.0214188501, 4113465.398022528)"
1213,Tierno Galvan - Palacio de Congresos,SN4,-3.5981912991899985,37.1660933685,"(446891.0214188501, 4113465.398022528)"
1214,Torre de Comares 8,NOCTURNA,-3.59401628015,37.1521516148,"(447252.0080276313, 4111916.399786897)"
1215,Torre de Comares 8,S3,-3.59401628015,37.1521516148,"(447252.0080276313, 4111916.399786897)"
1216,Torre de Comares-Palacio Deportes,NOCTURNA,-3.5943445348400003,37.1523663081,"(447223.0083042239, 4111940.399943159)"
1217,Torre Comares-Rotonda,NOCTURNA,-3.5970004740400006,37.1507124214,"(446986.00755278324, 4111758.4023774196)"
1218,Torre Comares-Rotonda,S3,-3.5970004740400006,37.1507124214,"(446986.00755278324, 4111758.4023774196)"
1219,Triunfo,NOCTURNA,-3.6026305533,37.183323701199996,"(446509.0377739083, 4115379.3953447826)"
1220,Triunfo,NOCTURNA,-3.6026757580599997,37.183341499499996,"(446505.03780128283, 4115381.3953671753)"
1221,Triunfo,LAC,-3.6026305533,37.183323701199996,"(446509.0377739083, 4115379.3953447826)"
1222,Triunfo,LAC,-3.6026757580599997,37.183341499499996,"(446505.03780128283, 4115381.3953671753)"
1223,Violon,LAC,-3.6001040115300005,37.1644071031,"(446720.0204409138, 4113279.3999424144)"
1224,Virgen de la Consolacion 19,U1,-3.6287562773400004,37.1901468902,"(444195.05069076194, 4116151.411457428)"
